trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
196769,18:35:00,18:37:00,262929,9,,
196769,18:48:00,18:50:00,540744,10,,
196769,18:58:00,19:03:00,96946,11,,
196769,19:10:00,19:12:00,253163,12,,
196769,19:36:00,19:36:00,377163,13,,
201309,16:32:00,16:32:00,337638,0,,
201309,16:42:00,16:46:00,505232,1,,1
201309,16:58:00,17:00:00,191703,2,,1
201309,17:52:00,17:53:00,34896,3,,
201309,18:28:00,18:31:00,413280,4,,
201309,19:00:00,19:02:00,494582,5,,
201309,19:26:00,19:28:00,454813,6,,
201309,20:11:00,20:14:00,211707,7,,
201309,20:24:00,20:25:00,486399,8,,
201309,20:35:00,20:37:00,262929,9,,
201309,20:48:00,20:50:00,540744,10,,
201309,20:58:00,21:00:00,96946,11,,
201309,21:07:00,21:07:00,86699,12,,
204644,19:26:00,19:26:00,242401,0,,
204644,19:49:00,19:50:00,230362,1,,
204644,20:03:00,20:05:00,484573,2,,
204644,20:16:00,20:17:00,505770,3,,
204644,20:44:00,20:46:00,459194,4,,
204644,21:07:00,21:11:00,260301,5,,
204644,21:36:00,21:38:00,117857,6,,
204644,22:28:00,22:31:00,413280,7,,
204644,23:53:00,23:55:00,249206,8,,
204644,25:31:00,25:33:00,113564,9,,
204644,25:38:00,25:45:00,447900,10,,
204644,25:51:00,25:51:00,15214,11,,
219183,06:33:00,06:33:00,337638,0,,
219183,06:42:00,06:46:00,505232,1,,1
219183,06:58:00,07:00:00,191703,2,,1
219183,07:52:00,07:53:00,34896,3,,
219183,08:28:00,08:31:00,413280,4,,
219183,09:00:00,09:02:00,494582,5,,
219183,09:26:00,09:28:00,454813,6,,
219183,10:13:00,10:16:00,105200,7,,
219183,10:46:00,10:48:00,262929,8,,
219183,11:01:00,11:03:00,192665,9,,
219183,11:15:00,11:15:00,253163,10,,
224447,19:50:00,19:50:00,230362,0,,
224447,19:57:00,19:59:00,557711,1,,
224447,20:07:00,20:09:00,232266,2,,
224447,20:20:00,20:21:00,505770,3,,
224447,20:31:00,20:32:00,312934,4,,
224447,20:43:00,20:45:00,603491,5,,
224447,21:07:00,21:11:00,260301,6,,
224447,21:36:00,21:38:00,117857,7,,
224447,22:28:00,22:31:00,413280,8,,
224447,23:03:00,23:04:00,402801,9,,
224447,23:59:00,24:01:00,210535,10,1,
224447,24:11:00,24:13:00,113564,11,1,
224447,24:18:00,24:22:00,447900,12,1,
224447,24:28:00,24:28:00,15214,13,,
226534,18:51:00,18:51:00,230362,0,,
226534,19:04:00,19:06:00,232266,1,,
226534,19:17:00,19:18:00,92903,2,,
226534,19:45:00,19:47:00,211707,3,,
226534,20:05:00,20:07:00,441627,4,,
226534,20:34:00,20:36:00,117857,5,,
226534,20:58:00,21:00:00,305972,6,,
226534,21:28:00,21:31:00,413280,7,,
226534,22:02:00,22:03:00,402801,8,,
226534,22:58:00,23:00:00,376899,9,1,
226534,23:08:00,23:08:00,390712,10,,
230686,18:51:00,18:51:00,230362,0,,
230686,19:04:00,19:06:00,232266,1,,
230686,19:17:00,19:18:00,92903,2,,
230686,19:45:00,19:47:00,211707,3,,
230686,20:05:00,20:07:00,441627,4,,
230686,20:34:00,20:36:00,117857,5,,
230686,20:58:00,21:00:00,305972,6,,
230686,21:28:00,21:31:00,413280,7,,
230686,22:48:00,22:50:00,249206,8,,
230686,24:44:00,24:44:00,204090,9,,
236037,12:51:00,12:51:00,230362,0,,
236037,12:58:00,13:00:00,557711,1,,1
236037,13:08:00,13:10:00,232266,2,,
236037,13:21:00,13:22:00,505770,3,,
236037,13:32:00,13:33:00,312934,4,,
236037,13:45:00,13:47:00,603491,5,,
236037,14:05:00,14:07:00,441627,6,,
236037,14:34:00,14:36:00,117857,7,,
236037,14:58:00,15:00:00,305972,8,,
236037,15:28:00,15:31:00,413280,9,,
236037,16:02:00,16:03:00,402801,10,,
236037,16:58:00,17:00:00,210535,11,1,
236037,17:16:00,17:20:00,447900,12,1,
236037,17:27:00,17:27:00,15214,13,,
239997,17:32:00,17:32:00,337638,0,,
239997,17:42:00,17:46:00,296151,1,,1
239997,17:58:00,18:00:00,191703,2,,1
239997,18:52:00,18:53:00,34896,3,,
239997,19:28:00,19:31:00,413280,4,,
239997,20:49:00,20:58:00,441627,5,,
239997,21:32:00,21:34:00,490339,6,,
239997,21:49:00,21:49:00,402317,7,,
243114,21:23:00,21:23:00,390712,0,,
243114,21:32:00,21:42:00,191703,1,,1
243114,22:17:00,22:18:00,558624,2,,
243114,22:47:00,22:48:00,34896,3,,
243114,23:22:00,23:22:00,413280,4,,
248451,19:26:00,19:26:00,242401,0,,
248451,19:49:00,19:50:00,230362,1,,
248451,20:03:00,20:05:00,484573,2,,
248451,20:16:00,20:17:00,505770,3,,
248451,20:44:00,20:46:00,459194,4,,
248451,21:07:00,21:11:00,260301,5,,
248451,21:36:00,21:38:00,117857,6,,
248451,22:28:00,22:31:00,413280,7,,
248451,23:03:00,23:04:00,402801,8,,
248451,23:59:00,24:01:00,210535,9,1,
248451,24:11:00,24:13:00,113564,10,1,
248451,24:18:00,24:22:00,447900,11,1,
248451,24:28:00,24:28:00,15214,12,,
252375,17:45:00,17:45:00,576311,0,,
252375,18:14:00,18:16:00,402317,1,,
252375,18:31:00,18:32:00,53939,2,,
252375,19:02:00,19:11:00,260301,3,,
252375,19:36:00,19:38:00,117857,4,,
252375,20:28:00,20:31:00,413280,5,,
252375,21:48:00,21:50:00,249206,6,,
252375,23:06:00,23:08:00,376899,7,,
252375,23:34:00,23:34:00,126186,8,,
257174,17:32:00,17:32:00,337638,0,,
257174,17:42:00,17:46:00,296151,1,,1
257174,17:58:00,18:00:00,191703,2,,1
257174,18:52:00,18:53:00,34896,3,,
257174,19:28:00,19:31:00,413280,4,,
257174,20:49:00,20:54:00,441627,5,,
257174,21:10:00,21:13:00,211707,6,,
257174,21:45:00,21:47:00,262929,7,,
257174,22:00:00,22:02:00,540744,8,,
257174,22:10:00,22:12:00,96946,9,,
257174,22:18:00,22:18:00,253163,10,,
257854,04:21:00,04:21:00,45450,0,,
257854,04:29:00,04:32:00,505232,1,,
257854,06:08:00,06:10:00,249206,2,,
257854,07:28:00,07:31:00,413280,3,,
257854,08:49:00,08:56:00,441627,4,,
257854,09:24:00,09:26:00,490339,5,,
257854,09:41:00,09:43:00,402317,6,,
257854,10:12:00,10:12:00,559322,7,,
263078,21:13:00,21:13:00,337638,0,,
263078,21:21:00,21:23:00,505232,1,,1
263078,21:29:00,21:31:00,619424,2,,1
263078,21:40:00,21:42:00,191703,3,,1
263078,22:17:00,22:18:00,558624,4,,
263078,22:47:00,22:48:00,34896,5,,
263078,23:22:00,23:31:00,413280,6,,
263078,24:16:00,24:18:00,274569,7,,
263078,24:26:00,24:28:00,454813,8,,
263078,24:36:00,24:37:00,219215,9,,
263078,25:00:00,25:02:00,441627,10,,
263078,25:18:00,25:21:00,459194,11,,
263078,26:22:00,26:22:00,559322,12,,
268935,17:50:00,17:50:00,402317,0,,
268935,18:07:00,18:10:00,53939,1,,
268935,18:55:00,19:11:00,260301,2,,
268935,19:36:00,19:38:00,117857,3,,
268935,20:28:00,20:31:00,413280,4,,
268935,21:03:00,21:04:00,402801,5,,
268935,21:31:00,21:32:00,558624,6,,
268935,22:07:00,22:09:00,376899,7,1,
268935,22:17:00,22:17:00,390712,8,,
27492,16:51:00,16:51:00,230362,0,,
27492,17:04:00,17:06:00,484573,1,,
27492,17:17:00,17:18:00,92903,2,,
27492,17:45:00,17:47:00,211707,3,,
27492,18:05:00,18:07:00,441627,4,,
27492,18:34:00,18:36:00,117857,5,,
27492,18:58:00,19:00:00,305972,6,,
27492,19:28:00,19:31:00,413280,7,,
27492,20:47:00,20:49:00,249206,8,,
27492,22:07:00,22:09:00,113564,9,1,
27492,22:18:00,22:22:00,363191,10,,
27492,22:28:00,22:28:00,204090,11,,
28160,18:32:00,18:32:00,337638,0,,
28160,18:42:00,18:46:00,505232,1,,1
28160,18:58:00,19:00:00,191703,2,,1
28160,19:52:00,19:53:00,34896,3,,
28160,20:28:00,20:31:00,413280,4,,
28160,21:00:00,21:02:00,494582,5,,
28160,21:26:00,21:28:00,454813,6,,
28160,22:13:00,22:16:00,105200,7,,
28160,22:45:00,22:47:00,262929,8,,
28160,22:58:00,23:00:00,192665,9,,
28160,23:12:00,23:15:00,86699,10,,
28160,23:40:00,23:40:00,377163,11,,
284530,09:19:00,09:19:00,559322,0,,
284530,09:42:00,09:43:00,230362,1,,
284530,09:57:00,09:59:00,232266,2,,
284530,10:10:00,10:11:00,505770,3,,
284530,10:43:00,10:45:00,211707,4,,
284530,11:07:00,11:11:00,260301,5,,
284530,11:36:00,11:38:00,117857,6,,
284530,12:28:00,12:31:00,413280,7,,
284530,13:48:00,13:50:00,249206,8,,
284530,15:29:00,15:33:00,363191,9,,
284530,15:40:00,15:40:00,15214,10,,
294855,06:16:00,06:16:00,337638,0,,
294855,06:25:00,06:30:00,505232,1,,
294855,08:07:00,08:09:00,249206,2,,
294855,09:28:00,09:31:00,413280,3,,
294855,10:49:00,10:56:00,441627,4,,
294855,11:24:00,11:26:00,490339,5,,
294855,11:41:00,11:43:00,402317,6,,
294855,12:12:00,12:12:00,559322,7,,
300510,17:32:00,17:32:00,337638,0,,
300510,17:42:00,17:46:00,296151,1,,1
300510,17:58:00,18:00:00,191703,2,,1
300510,18:52:00,18:53:00,34896,3,,
300510,19:28:00,19:31:00,413280,4,,
300510,20:49:00,20:54:00,441627,5,,
300510,21:10:00,21:13:00,211707,6,,
300510,21:45:00,21:47:00,262929,7,,
300510,22:00:00,22:02:00,540744,8,,
300510,22:10:00,22:12:00,96946,9,,
300510,22:20:00,22:22:00,253163,10,,
300510,22:58:00,22:58:00,559322,11,,
303274,13:50:00,13:50:00,402317,0,,
303274,14:05:00,14:08:00,53939,1,,
303274,14:55:00,15:11:00,260301,2,,
303274,15:36:00,15:38:00,117857,3,,
303274,16:28:00,16:31:00,413280,4,,
303274,17:03:00,17:04:00,402801,5,,
303274,17:58:00,18:00:00,210535,6,1,
303274,18:16:00,18:20:00,363191,7,1,
303274,18:27:00,18:27:00,15214,8,,
307289,12:32:00,12:32:00,337638,0,,
307289,12:42:00,12:46:00,505232,1,,1
307289,12:58:00,13:00:00,191703,2,,1
307289,13:52:00,13:53:00,34896,3,,
307289,14:28:00,14:31:00,413280,4,,
307289,15:00:00,15:02:00,494582,5,,
307289,15:26:00,15:28:00,454813,6,,
307289,16:12:00,16:15:00,459194,7,,
307289,16:45:00,16:47:00,262929,8,,
307289,17:09:00,17:09:00,86699,9,,
309111,15:50:00,15:50:00,153604,0,,
309111,16:03:00,16:05:00,232266,1,,
309111,16:16:00,16:17:00,505770,2,,
309111,16:43:00,16:45:00,211707,3,,
309111,17:07:00,17:11:00,260301,4,,
309111,17:36:00,17:38:00,117857,5,,
309111,18:28:00,18:31:00,413280,6,,
309111,19:48:00,19:50:00,249206,7,,
309111,21:29:00,21:29:00,390712,8,,
3102,19:33:00,19:33:00,337638,0,,
3102,19:42:00,19:46:00,505232,1,,1
3102,19:58:00,20:00:00,191703,2,,1
3102,20:52:00,20:53:00,34896,3,,
3102,21:28:00,21:36:00,413280,4,,
3102,22:11:00,22:12:00,494582,5,,
3102,22:30:00,22:32:00,274569,6,,
3102,22:40:00,22:42:00,454813,7,,
3102,22:52:00,22:53:00,219215,8,,
3102,23:14:00,23:16:00,441627,9,,
3102,23:35:00,23:43:00,459194,10,,
3102,24:26:00,24:28:00,192665,11,,
3102,24:37:00,24:39:00,96946,12,,
3102,24:45:00,24:47:00,253163,13,,
3102,25:13:00,25:13:00,559322,14,,
315332,05:22:00,05:22:00,559322,0,,
315332,05:44:00,05:45:00,230362,1,,
315332,05:58:00,06:00:00,232266,2,,
315332,06:11:00,06:12:00,92903,3,,
315332,06:25:00,06:27:00,335251,4,,
315332,06:43:00,06:45:00,459194,5,,
315332,07:07:00,07:11:00,260301,6,,
315332,07:36:00,07:38:00,117857,7,,
315332,08:28:00,08:31:00,413280,8,,
315332,09:46:00,09:48:00,249206,9,,
315332,11:30:00,11:34:00,447900,10,,
315332,11:40:00,11:40:00,15214,11,,
317819,15:45:00,15:45:00,576311,0,,
317819,16:14:00,16:16:00,402317,1,,
317819,16:31:00,16:32:00,53939,2,,
317819,17:02:00,17:11:00,260301,3,,
317819,17:36:00,17:38:00,117857,4,,
317819,18:28:00,18:31:00,413280,5,,
317819,19:48:00,19:50:00,249206,6,,
317819,21:29:00,21:29:00,390712,7,,
320748,10:26:00,10:26:00,200462,0,,
320748,10:49:00,10:50:00,153604,1,,
320748,11:03:00,11:05:00,232266,2,,
320748,11:16:00,11:17:00,92903,3,,
320748,11:45:00,11:47:00,459194,4,,
320748,12:05:00,12:07:00,441627,5,,
320748,12:34:00,12:36:00,117857,6,,
320748,12:58:00,13:00:00,305972,7,,
320748,13:28:00,13:31:00,413280,8,,
320748,14:02:00,14:03:00,402801,9,,
320748,14:58:00,15:00:00,210535,10,1,
320748,15:16:00,15:20:00,363191,11,1,
320748,15:27:00,15:27:00,15214,12,,
324768,10:33:00,10:33:00,337638,0,,
324768,10:42:00,10:46:00,505232,1,,1
324768,10:58:00,11:00:00,191703,2,,1
324768,11:52:00,11:53:00,34896,3,,
324768,12:28:00,12:31:00,413280,4,,
324768,13:00:00,13:02:00,494582,5,,
324768,13:26:00,13:28:00,454813,6,,
324768,14:11:00,14:14:00,211707,7,,
324768,14:24:00,14:25:00,486399,8,,
324768,14:35:00,14:37:00,262929,9,,
324768,14:48:00,14:50:00,540744,10,,
324768,14:58:00,15:00:00,96946,11,1,
324768,15:07:00,15:07:00,253163,12,,
332481,17:50:00,17:50:00,153604,0,,
332481,18:03:00,18:05:00,232266,1,,
332481,18:16:00,18:18:00,92903,2,,
332481,18:45:00,18:47:00,211707,3,,
332481,19:07:00,19:11:00,260301,4,,
332481,19:36:00,19:38:00,117857,5,,
332481,20:28:00,20:31:00,413280,6,,
332481,21:48:00,21:50:00,249206,7,,
332481,23:07:00,23:09:00,341292,8,,
332481,23:14:00,23:17:00,363191,9,,
332481,23:24:00,23:24:00,15214,10,,
336566,16:32:00,16:32:00,337638,0,,
336566,16:42:00,16:46:00,505232,1,,1
336566,16:58:00,17:00:00,191703,2,,1
336566,17:52:00,17:53:00,34896,3,,
336566,18:28:00,18:31:00,413280,4,,
336566,19:00:00,19:02:00,494582,5,,
336566,19:26:00,19:28:00,454813,6,,
336566,20:11:00,20:14:00,211707,7,,
336566,20:24:00,20:25:00,486399,8,,
336566,20:35:00,20:37:00,262929,9,,
336566,20:48:00,20:50:00,540744,10,,
336566,20:58:00,21:00:00,96946,11,,
336566,21:07:00,21:09:00,86699,12,,
336566,21:37:00,21:37:00,377163,13,,
343451,15:25:00,15:25:00,337638,0,,
343451,15:34:00,15:38:00,505232,1,,
343451,16:02:00,16:04:00,384754,2,,
343451,17:08:00,17:10:00,249206,3,,
343451,18:28:00,18:31:00,413280,4,,
343451,19:00:00,19:02:00,494582,5,,
343451,19:26:00,19:28:00,454813,6,,
343451,20:12:00,20:15:00,459194,7,,
343451,20:45:00,20:47:00,262929,8,,
343451,20:57:00,20:59:00,192665,9,,
343451,21:11:00,21:13:00,86699,10,,
343451,21:35:00,21:35:00,377163,11,,
344932,19:33:00,19:33:00,337638,0,,
344932,19:42:00,19:46:00,505232,1,,1
344932,19:58:00,20:00:00,191703,2,,1
344932,20:52:00,20:53:00,34896,3,,
344932,21:28:00,21:36:00,413280,4,,
344932,22:26:00,22:28:00,454813,5,,
344932,22:56:00,22:58:00,441627,6,,
344932,23:25:00,23:27:00,490339,7,,
344932,23:42:00,23:44:00,402317,8,,
344932,24:12:00,24:12:00,479921,9,,
347333,15:50:00,15:50:00,153604,0,,
347333,16:03:00,16:05:00,232266,1,,
347333,16:16:00,16:17:00,505770,2,,
347333,16:43:00,16:45:00,211707,3,,
347333,17:07:00,17:11:00,260301,4,,
347333,17:36:00,17:38:00,117857,5,,
347333,18:28:00,18:31:00,413280,6,,
347333,19:48:00,19:50:00,249206,7,,
347333,21:29:00,21:34:00,363191,8,,
347333,21:41:00,21:41:00,15214,9,,
350314,15:45:00,15:45:00,576311,0,,
350314,16:14:00,16:16:00,402317,1,,
350314,16:31:00,16:32:00,53939,2,,
350314,17:02:00,17:11:00,260301,3,,
350314,17:36:00,17:38:00,117857,4,,
350314,18:28:00,18:31:00,413280,5,,
350314,19:48:00,19:50:00,249206,6,,
350314,21:25:00,21:29:00,363191,7,,
350314,21:36:00,21:36:00,15214,8,,
352338,18:36:00,18:36:00,113564,0,,
352338,20:06:00,20:08:00,249206,1,,
352338,21:28:00,21:41:00,413280,2,,
352338,23:35:00,23:48:00,441627,3,,
352338,24:07:00,24:15:00,459194,4,,
352338,24:44:00,24:46:00,262929,5,,
352338,24:58:00,25:00:00,192665,6,,
352338,25:09:00,25:11:00,96946,7,,
352338,25:17:00,25:19:00,253163,8,,
352338,25:45:00,25:45:00,559322,9,,
354492,06:27:00,06:27:00,200462,0,,
354492,06:50:00,06:51:00,230362,1,,
354492,06:58:00,07:00:00,557711,2,,
354492,07:08:00,07:10:00,232266,3,,
354492,07:21:00,07:22:00,505770,4,,
354492,07:32:00,07:33:00,312934,5,,
354492,07:45:00,07:47:00,603491,6,,
354492,08:05:00,08:07:00,441627,7,,
354492,08:34:00,08:36:00,117857,8,,
354492,08:58:00,09:00:00,305972,9,,
354492,09:28:00,09:31:00,413280,10,,
354492,10:02:00,10:03:00,402801,11,,
354492,10:58:00,11:00:00,210535,12,1,
354492,11:16:00,11:20:00,363191,13,1,
354492,11:30:00,11:30:00,15214,14,,
356873,04:24:00,04:24:00,242401,0,,
356873,04:46:00,04:48:00,230362,1,,
356873,05:00:00,05:02:00,232266,2,,
356873,05:12:00,05:13:00,505770,3,,
356873,05:43:00,05:44:00,459194,4,,
356873,05:59:00,06:01:00,441627,5,,
356873,06:22:00,06:23:00,386178,6,,
356873,06:34:00,06:36:00,117857,7,,
356873,06:58:00,07:00:00,305972,8,,
356873,07:28:00,07:31:00,413280,9,,
356873,08:48:00,08:50:00,249206,10,,
356873,10:30:00,10:34:00,363191,11,,
356873,10:44:00,10:44:00,15214,12,,
357692,19:09:00,19:09:00,249206,0,,
357692,20:28:00,20:31:00,413280,1,,
357692,21:00:00,21:02:00,494582,2,,
357692,21:26:00,21:28:00,454813,3,,
357692,22:13:00,22:16:00,105200,4,,
357692,22:35:00,22:39:00,33019,5,,
357692,22:58:00,23:00:00,192665,6,,
357692,23:12:00,23:15:00,86699,7,,
357692,23:40:00,23:40:00,377163,8,,
365681,19:26:00,19:26:00,242401,0,,
365681,19:49:00,19:50:00,230362,1,,
365681,20:03:00,20:05:00,484573,2,,
365681,20:16:00,20:17:00,505770,3,,
365681,20:44:00,20:46:00,459194,4,,
365681,21:07:00,21:11:00,260301,5,,
365681,21:36:00,21:38:00,117857,6,,
365681,22:28:00,22:31:00,413280,7,,
365681,23:53:00,23:55:00,249206,8,,
365681,25:26:00,25:28:00,113564,9,,
365681,25:33:00,25:40:00,447900,10,,
365681,25:46:00,25:46:00,15214,11,,
376320,14:51:00,14:51:00,230362,0,,
376320,14:58:00,15:00:00,557711,1,,1
376320,15:08:00,15:10:00,232266,2,,
376320,15:21:00,15:22:00,505770,3,,
376320,15:32:00,15:33:00,312934,4,,
376320,15:45:00,15:47:00,603491,5,,
376320,16:05:00,16:07:00,441627,6,,
376320,16:34:00,16:36:00,117857,7,,
376320,16:58:00,17:00:00,305972,8,,
376320,17:28:00,17:31:00,413280,9,,
376320,18:02:00,18:03:00,402801,10,,
376320,18:58:00,19:00:00,210535,11,1,
376320,19:16:00,19:20:00,363191,12,1,
376320,19:27:00,19:27:00,15214,13,,
377890,19:34:00,19:34:00,337638,0,,
377890,19:42:00,19:46:00,505232,1,,1
377890,19:58:00,20:00:00,191703,2,,1
377890,20:52:00,20:53:00,34896,3,,
377890,21:28:00,21:36:00,413280,4,,
377890,22:11:00,22:12:00,494582,5,,
377890,22:30:00,22:32:00,274569,6,,
377890,22:40:00,22:42:00,454813,7,,
377890,22:52:00,22:53:00,219215,8,,
377890,23:14:00,23:16:00,441627,9,,
377890,23:35:00,23:43:00,459194,10,,
377890,24:12:00,24:14:00,262929,11,,
377890,24:26:00,24:28:00,192665,12,,
377890,24:52:00,24:54:00,253163,13,,
377890,25:17:00,25:17:00,183276,14,,
381886,07:34:00,07:34:00,337638,0,,
381886,07:42:00,07:46:00,505232,1,,
381886,09:08:00,09:10:00,249206,2,,
381886,10:28:00,10:31:00,413280,3,,
381886,11:00:00,11:02:00,494582,4,,
381886,11:26:00,11:28:00,454813,5,,
381886,12:13:00,12:16:00,459194,6,,
381886,12:45:00,12:47:00,262929,7,,
381886,12:59:00,13:01:00,595576,8,,
381886,13:13:00,13:13:00,253163,9,,
382926,19:50:00,19:50:00,230362,0,,
382926,20:03:00,20:05:00,484573,1,,
382926,20:16:00,20:17:00,505770,2,,
382926,20:44:00,20:46:00,459194,3,,
382926,21:07:00,21:11:00,260301,4,,
382926,21:36:00,21:38:00,117857,5,,
382926,22:28:00,22:31:00,413280,6,,
382926,23:51:00,23:53:00,249206,7,,
382926,25:20:00,25:22:00,113564,8,,
382926,25:27:00,25:31:00,447900,9,,
382926,25:37:00,25:37:00,15214,10,,
386819,07:26:00,07:26:00,559322,0,,
386819,07:48:00,07:49:00,230362,1,,
386819,08:11:00,08:12:00,505770,2,,
386819,08:25:00,08:27:00,335251,3,,
386819,08:43:00,08:45:00,459194,4,,
386819,09:07:00,09:11:00,260301,5,,
386819,09:36:00,09:38:00,117857,6,,
386819,10:28:00,10:31:00,413280,7,,
386819,11:03:00,11:04:00,402801,8,,
386819,11:58:00,12:00:00,210535,9,1,
386819,12:16:00,12:20:00,447900,10,1,
386819,12:27:00,12:27:00,15214,11,,
387874,15:32:00,15:32:00,337638,0,,
387874,15:42:00,15:46:00,505232,1,,1
387874,15:58:00,16:00:00,191703,2,,1
387874,16:52:00,16:53:00,34896,3,,
387874,17:28:00,17:31:00,413280,4,,
387874,18:50:00,18:54:00,441627,5,,
387874,19:10:00,19:13:00,211707,6,,
387874,19:45:00,19:47:00,262929,7,,
387874,20:00:00,20:03:00,595576,8,,
387874,20:15:00,20:15:00,448241,9,,
403801,17:50:00,17:50:00,230362,0,,
403801,18:03:00,18:05:00,232266,1,,
403801,18:16:00,18:18:00,92903,2,,
403801,18:45:00,18:47:00,211707,3,,
403801,19:07:00,19:11:00,260301,4,,
403801,19:36:00,19:38:00,117857,5,,
403801,20:28:00,20:31:00,413280,6,,
403801,21:03:00,21:04:00,402801,7,,
403801,21:31:00,21:32:00,558624,8,,
403801,22:07:00,22:09:00,376899,9,1,
403801,22:19:00,22:21:00,341292,10,1,
403801,22:26:00,22:30:00,363191,11,1,
403801,22:36:00,22:36:00,15214,12,,
405418,17:32:00,17:32:00,337638,0,,
405418,17:42:00,17:46:00,296151,1,,1
405418,17:58:00,18:00:00,191703,2,,1
405418,18:52:00,18:53:00,34896,3,,
405418,19:28:00,19:31:00,413280,4,,
405418,20:49:00,20:54:00,441627,5,,
405418,21:10:00,21:13:00,211707,6,,
405418,21:24:00,21:25:00,486399,7,,
405418,21:36:00,21:38:00,262929,8,,
405418,21:49:00,21:51:00,540744,9,,
405418,21:59:00,22:01:00,96946,10,,
405418,22:07:00,22:09:00,253163,11,,
405418,22:36:00,22:36:00,559322,12,,
409566,10:37:00,10:37:00,337638,0,,
409566,10:46:00,10:51:00,505232,1,,
409566,12:10:00,12:12:00,249206,2,,
409566,13:28:00,13:31:00,413280,3,,
409566,14:49:00,14:56:00,441627,4,,
409566,15:24:00,15:26:00,490339,5,,
409566,15:41:00,15:43:00,402317,6,,
409566,16:12:00,16:12:00,559322,7,,
409643,21:13:00,21:13:00,337638,0,,
409643,21:21:00,21:23:00,505232,1,,1
409643,21:29:00,21:31:00,619424,2,,1
409643,21:40:00,21:42:00,191703,3,,1
409643,22:17:00,22:18:00,558624,4,,
409643,22:47:00,22:48:00,34896,5,,
409643,23:22:00,23:31:00,413280,6,,
409643,24:16:00,24:18:00,274569,7,,
409643,24:26:00,24:28:00,454813,8,,
409643,24:36:00,24:37:00,219215,9,,
409643,25:00:00,25:02:00,441627,10,,
409643,25:19:00,25:22:00,459194,11,,
409643,25:51:00,25:53:00,262929,12,,
409643,26:04:00,26:06:00,540744,13,,
409643,26:14:00,26:16:00,96946,14,,
409643,26:23:00,26:25:00,253163,15,,
409643,26:47:00,26:47:00,559322,16,,
414598,10:33:00,10:33:00,337638,0,,
414598,10:42:00,10:46:00,505232,1,,1
414598,10:58:00,11:00:00,191703,2,,1
414598,11:52:00,11:53:00,34896,3,,
414598,12:28:00,12:31:00,413280,4,,
414598,13:00:00,13:02:00,494582,5,,
414598,13:26:00,13:28:00,454813,6,,
414598,14:13:00,14:16:00,459194,7,,
414598,14:45:00,14:47:00,262929,8,,
414598,15:00:00,15:02:00,595576,9,,
414598,15:14:00,15:14:00,153604,10,,
416422,12:39:00,12:39:00,337638,0,,
416422,12:46:00,12:50:00,505232,1,,
416422,14:10:00,14:12:00,249206,2,,
416422,15:28:00,15:31:00,413280,3,,
416422,16:50:00,16:54:00,441627,4,,
416422,17:10:00,17:13:00,211707,5,,
416422,17:46:00,17:48:00,262929,6,,
416422,18:02:00,18:04:00,595576,7,,
416422,18:16:00,18:18:00,253163,8,,
416422,18:41:00,18:41:00,559322,9,,
423072,13:43:00,13:43:00,153604,0,,
423072,13:50:00,13:52:00,557711,1,,1
423072,14:00:00,14:02:00,232266,2,,
423072,14:12:00,14:13:00,92903,3,,
423072,14:43:00,14:45:00,459194,4,,
423072,15:07:00,15:11:00,260301,5,,
423072,15:36:00,15:38:00,117857,6,,
423072,16:28:00,16:31:00,413280,7,,
423072,17:48:00,17:50:00,249206,8,,
423072,19:28:00,19:32:00,363191,9,,
423072,19:38:00,19:38:00,15214,10,,
43074,14:38:00,14:38:00,337638,0,,
43074,14:46:00,14:50:00,505232,1,,
43074,16:06:00,16:08:00,249206,2,,
43074,17:28:00,17:31:00,413280,3,,
43074,18:50:00,18:54:00,441627,4,,
43074,19:10:00,19:13:00,211707,5,,
43074,19:45:00,19:47:00,262929,6,,
43074,20:00:00,20:03:00,595576,7,,
43074,20:15:00,20:15:00,448241,8,,
438067,07:32:00,07:32:00,337638,0,,
438067,07:42:00,07:46:00,505232,1,,1
438067,07:58:00,08:00:00,191703,2,,1
438067,08:52:00,08:53:00,34896,3,,
438067,09:28:00,09:31:00,413280,4,,
438067,10:49:00,11:03:00,441627,5,,
438067,11:50:00,11:52:00,490339,6,,
438067,12:07:00,12:07:00,402317,7,,
440865,09:32:00,09:32:00,337638,0,,
440865,09:42:00,09:46:00,296151,1,,1
440865,09:58:00,10:00:00,191703,2,,1
440865,10:52:00,10:53:00,34896,3,,
440865,11:28:00,11:31:00,413280,4,,
440865,12:49:00,12:56:00,441627,5,,
440865,13:40:00,13:42:00,490339,6,,
440865,13:57:00,13:57:00,402317,7,,
445910,07:23:00,07:23:00,576311,0,,
445910,07:51:00,07:53:00,402317,1,,
445910,08:08:00,08:10:00,53939,2,,
445910,08:53:00,09:11:00,260301,3,,
445910,09:36:00,09:38:00,117857,4,,
445910,10:28:00,10:31:00,413280,5,,
445910,11:03:00,11:04:00,402801,6,,
445910,11:58:00,12:00:00,210535,7,1,
445910,12:16:00,12:20:00,447900,8,1,
445910,12:27:00,12:27:00,15214,9,,
